"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.110165304E1,1.012214571E0,-1.416659315E0,-5.814303137E-1,1.835636991E0
5.111169904E1,1.184060731E0,-2.891313069E0,-6.610025865E-1,3.193527125E0
5.112174604E1,1.306331711E0,-4.179085718E0,-6.182073998E-1,4.421927224E0
5.113179204E1,1.429053220E0,-5.271114053E0,-6.681917381E-1,5.502119288E0
5.114183904E1,1.168308478E0,-6.345871466E0,-8.052155359E-1,6.502568832E0
5.115188504E1,6.380597202E-1,-7.002316732E0,-8.809434105E-1,7.086298125E0
5.116193204E1,2.797544780E-1,-7.144446173E0,-7.089149639E-1,7.184979757E0
5.117197804E1,5.304520950E-2,-7.080495760E0,-7.215715545E-1,7.117366051E0
5.118202404E1,-1.685959118E-1,-6.792444375E0,-8.546150064E-1,6.848072136E0
5.119207104E1,-1.997647872E-1,-6.364173251E0,-1.040040740E0,6.451689072E0
5.120211704E1,-2.904385105E-2,-5.927451146E0,-1.304427273E0,6.069353437E0
5.121216404E1,-2.372346953E-2,-5.485264817E0,-1.227928151E0,5.621076451E0
5.122221004E1,-1.285874350E-1,-4.974710505E0,-1.045280430E0,5.084967110E0
5.123225704E1,-4.983459840E-1,-4.523658628E0,-9.945780534E-1,4.658435533E0
5.124230304E1,-1.206031278E0,-4.198498474E0,-1.123959979E0,4.510563925E0
5.125235004E1,-1.864712447E0,-3.334439045E0,-1.390095415E0,4.065464490E0
5.126239604E1,-2.179384304E0,-2.037572222E0,-1.697843730E0,3.432796212E0
5.127244204E1,-2.023257215E0,-8.530017596E-1,-1.655066085E0,2.749622793E0
5.128248904E1,-1.858523900E0,-9.242986143E-2,-1.508731912E0,2.395605633E0
5.129253504E1,-1.706032024E0,6.082946151E-1,-1.725475917E0,2.501566459E0
5.130258204E1,-1.701566214E0,1.673155616E0,-2.190118477E0,3.239042488E0
5.131262804E1,-1.999870106E0,2.731313369E0,-2.556938873E0,4.242344819E0
5.132267504E1,-2.196659757E0,3.598445510E0,-2.880043731E0,5.105759108E0
5.133272104E1,-2.386028268E0,4.013950408E0,-2.630470533E0,5.359505947E0
5.134276804E1,-2.249342000E0,4.116631023E0,-2.131265082E0,5.152521836E0
5.135281404E1,-1.804539628E0,4.008350530E0,-1.665376042E0,4.700714265E0
5.136286004E1,-1.014454347E0,3.965920209E0,-1.016296220E0,4.217878464E0
5.137290704E1,-6.423736498E-2,4.014892979E0,-7.408287746E-1,4.083175155E0
5.138295304E1,-6.546367228E-2,4.012884461E0,-5.894433381E-1,4.056472684E0
5.139300004E1,-1.009630102E0,4.056913995E0,-5.464644027E-1,4.216221940E0
5.140304604E1,-2.206897647E0,4.003732983E0,-4.666382146E-1,4.595435371E0
5.141309304E1,-2.327994214E0,3.122555830E0,1.153415912E-1,3.896564597E0
5.142313904E1,-1.231695220E0,1.975979406E0,1.108719796E0,2.578919796E0
5.143318604E1,-3.156381096E-1,1.758737803E0,2.225335672E0,2.853927982E0
5.144323204E1,-3.015876889E-2,2.093935872E0,2.816292708E0,3.509555756E0
5.145327804E1,-2.032866383E-1,2.193027467E0,3.129363159E0,3.826696840E0
5.146332504E1,-3.852259693E-1,1.707177055E0,3.757704953E0,4.145262243E0
5.147337104E1,-5.638177693E-1,1.312571275E0,4.391427940E0,4.617940361E0
5.148341804E1,-8.668625844E-1,1.555716628E0,4.797246341E0,5.117155208E0
5.149346404E1,-1.387414759E0,2.438321087E0,4.561073792E0,5.354785110E0
5.150351104E1,-2.096690788E0,3.737097026E0,3.926084883E0,5.811725127E0
5.151355704E1,-2.772444145E0,5.366807245E0,2.959654157E0,6.726709394E0
5.152360404E1,-3.525180775E0,6.499791232E0,1.889330102E0,7.631759547E0
5.153365004E1,-4.452265587E0,6.960536038E0,1.156444770E0,8.343206536E0
5.154369604E1,-4.949300260E0,7.168301058E0,6.701653196E-1,8.736660385E0
5.155374304E1,-5.168151602E0,7.400880493E0,2.145723492E-1,9.029333549E0
5.156378904E1,-5.159021174E0,7.173146061E0,6.988226697E-2,8.835972353E0
5.157383604E1,-5.089316517E0,6.539588551E0,-1.134606881E-1,8.287353881E0
5.158388204E1,-5.154734581E0,5.871382195E0,-3.999770325E-1,7.823324044E0
5.159392904E1,-5.184402183E0,5.047382625E0,-7.012957495E-1,7.269519454E0
5.160397504E1,-5.062052119E0,4.014258556E0,-7.828135371E-1,6.507798433E0
5.161402204E1,-4.284349341E0,3.063102511E0,-6.677011567E-1,5.308867215E0
5.162406804E1,-2.928366875E0,1.832958266E0,-5.609099489E-1,3.499955504E0
5.163411504E1,-1.402408481E0,4.618698102E-1,-6.798832458E-1,1.625519762E0
5.164416104E1,1.492504719E-1,-8.772858310E-1,-9.149769831E-1,1.276357713E0
5.165420704E1,1.541947020E0,-2.345015312E0,-9.771293771E-1,2.971780485E0
5.166425404E1,3.032520696E0,-3.705209820E0,-7.929352136E-1,4.853195632E0
5.167430004E1,4.339098868E0,-4.943023274E0,-7.055829281E-1,6.615066541E0
5.168434704E1,5.523067067E0,-5.933661473E0,-5.372345728E-1,8.124114062E0
5.169439304E1,6.804618863E0,-6.911165657E0,-4.092121249E-1,9.707445759E0
5.170444004E1,7.911328386E0,-7.883014998E0,4.347727896E-1,1.117676472E1
5.171448604E1,9.119635620E0,-8.333735338E0,1.003913864E0,1.239462551E1
5.172453304E1,1.003291925E1,-8.364713886E0,1.747969571E0,1.317889619E1
5.173457904E1,1.021053310E1,-8.282617224E0,1.759533609E0,1.326471609E1
5.174462504E1,9.421092331E0,-8.401515092E0,1.430420299E0,1.270387889E1
5.175467204E1,7.801052238E0,-8.658872688E0,4.973227943E-1,1.166532564E1
5.176471804E1,5.848421933E0,-8.881057527E0,-5.648895639E-1,1.064877092E1
5.177476504E1,3.805040210E0,-8.971956003E0,-1.239920790E0,9.824038329E0
5.178481104E1,2.592990173E0,-8.975122270E0,-1.251883609E0,9.425689915E0
5.179485804E1,2.270523247E0,-8.935196312E0,-1.478205207E0,9.336921312E0
5.180490404E1,2.664422099E0,-8.609621590E0,-2.145332313E0,9.264295968E0
5.181495104E1,3.478236696E0,-7.750394300E0,-2.313724961E0,8.804548002E0
5.182499704E1,3.932919986E0,-6.980729397E0,-2.494404071E0,8.391691975E0
5.183504304E1,3.717900909E0,-6.053116581E0,-2.434856027E0,7.509429498E0
5.184509046E1,3.331782655E0,-4.488914473E0,-1.772368248E0,5.864504925E0
5.185513646E1,2.389753529E0,-2.785859120E0,3.467188382E-1,3.686752896E0
5.186518346E1,-3.350820020E-1,-1.417761515E0,2.157110360E0,2.602969990E0
5.187522946E1,-4.008633535E0,-4.508700281E-1,1.431383189E0,4.280336953E0
5.188527646E1,-7.203619995E0,1.728845667E0,1.901852499E0,7.648404494E0
5.189532246E1,-8.430396829E0,4.693282261E0,2.201507683E0,9.896722951E0
5.190536946E1,-8.438309866E0,7.339277152E0,9.553163391E-1,1.122420117E1
5.191541546E1,-7.605106194E0,1.118039556E1,-1.125803021E0,1.356857832E1
5.192546246E1,-6.122586181E0,1.614439163E1,-3.369382006E0,1.759204871E1
5.193550846E1,-5.650673193E0,1.814396864E1,-1.871073925E0,1.909540843E1
5.194555446E1,-5.650643372E0,1.893774688E1,3.391162884E-1,1.976570331E1
5.195560146E1,-5.794421142E0,1.854357204E1,-9.276987702E-1,1.944993587E1
5.196564746E1,-6.467124592E0,1.604939308E1,-8.512388241E-1,1.732429873E1
5.197569446E1,-6.887899586E0,1.315760814E1,-1.181372620E0,1.489837085E1
5.198574046E1,-6.861187166E0,1.087063814E1,-1.706740853E0,1.296763769E1
5.199578746E1,-6.073948456E0,8.913644645E0,-1.887443206E0,1.095026724E1
5.200583346E1,-4.697606862E0,6.901861567E0,-1.640282570E0,8.508450519E0
5.201588046E1,-3.194023131E0,4.774828700E0,-1.193272873E0,5.867254301E0
5.202592646E1,-1.794417513E0,2.748163290E0,-8.373066634E-1,3.387243441E0
5.203597346E1,-6.282815677E-1,6.699575973E-1,-5.687832248E-1,1.080321835E0
5.204601946E1,5.009262872E-1,-1.445884284E0,-3.999624145E-1,1.581606285E0
5.205606546E1,1.633595694E0,-3.595465184E0,-3.609544694E-1,3.965639029E0
5.206611246E1,2.344960056E0,-5.698606328E0,-1.657790887E-1,6.164449241E0
5.207615846E1,2.535076426E0,-7.848291893E0,-2.574306675E-1,8.251579768E0
5.208620546E1,2.585562455E0,-9.672106867E0,-7.551760876E-1,1.004017308E1
5.209625146E1,3.224529225E0,-1.085446357E1,-1.386364306E0,1.140784704E1
5.210629846E1,3.945217558E0,-1.160624828E1,-1.289389404E0,1.232608071E1
5.211634446E1,4.882061373E0,-1.204745110E1,-2.683725804E-1,1.300183161E1
5.212639146E1,5.601529684E0,-1.227577318E1,2.265708357E-1,1.349529830E1
5.213643746E1,5.413559242E0,-1.240049429E1,-2.731328169E-1,1.353342100E1
5.214648346E1,4.397245627E0,-1.218801466E1,-7.910709751E-1,1.298111181E1
5.215653046E1,3.101350903E0,-1.200578151E1,-1.259432949E0,1.246368077E1
5.216657646E1,2.108962632E0,-1.178132561E1,-1.283172644E0,1.203718773E1
5.217662346E1,1.696617569E0,-1.152058189E1,-1.222694235E0,1.170885560E1
5.218666946E1,1.530455780E0,-1.112253619E1,-1.394741027E0,1.131363818E1
5.219671646E1,1.526475580E0,-1.020429412E1,-1.688344928E0,1.045505882E1
5.220676246E1,1.817528925E0,-9.112269883E0,-2.051404395E0,9.515520679E0
5.221680946E1,2.227663448E0,-8.282354684E0,-2.241538891E0,8.864783142E0
5.222685546E1,2.530003966E0,-7.587251721E0,-2.021196510E0,8.249396589E0
5.223690246E1,2.726611038E0,-6.773548513E0,-1.445372068E0,7.443417738E0
5.224694846E1,2.891135606E0,-5.473516007E0,-6.622638309E-1,6.225482789E0
5.225699446E1,3.150702865E0,-3.540600175E0,6.643933138E-1,4.785832907E0
5.226704146E1,1.960544803E0,-1.008396778E0,2.603252914E0,3.411381791E0
5.227708746E1,-8.677156931E-1,2.304439144E0,3.175781280E0,4.018576493E0
5.228713446E1,-3.382354639E0,6.712684845E0,3.749637550E0,8.400014434E0
5.229718046E1,-5.365600964E0,1.142182943E1,2.631623604E0,1.289082248E1
5.230722746E1,-6.904286408E0,1.468088033E1,9.405771895E-1,1.625060317E1
5.231727346E1,-7.925748789E0,1.619103604E1,1.126260273E0,1.806199336E1
5.232732046E1,-8.221469382E0,1.526462658E1,1.532844660E0,1.740548753E1
5.233736646E1,-7.766298727E0,1.400506616E1,2.299916469E0,1.617859357E1
5.234741346E1,-6.714500406E0,1.295458814E1,3.537263169E0,1.501393021E1
5.235745946E1,-5.735419813E0,1.238071199E1,4.245359230E0,1.428986161E1
5.236750546E1,-5.454059982E0,1.198967476E1,4.086642993E0,1.379129154E1
5.237755246E1,-5.504951808E0,1.183174030E1,3.182457047E0,1.343214822E1
5.238759846E1,-6.102674072E0,1.116994308E1,2.252207867E0,1.292604733E1
5.239764546E1,-6.920387886E0,9.581587876E0,1.549047879E0,1.192049261E1
5.240769146E1,-6.524174706E0,8.009755737E0,1.303141032E0,1.041245500E1
5.241773846E1,-4.850693692E0,6.819304145E0,9.629389156E-1,8.423739649E0
5.242778446E1,-2.591892651E0,5.626305506E0,8.041675687E-1,6.246591602E0
5.243783146E1,-6.933289182E-1,4.160550629E0,5.082053398E-1,4.248430204E0
5.244787746E1,6.000921410E-1,2.511079745E0,1.060088503E-1,2.583963998E0
5.245792446E1,1.575917297E0,8.660141534E-1,-2.491574603E-1,1.815371940E0
5.246797046E1,2.520221575E0,-8.161900288E-1,-3.518813449E-1,2.672359150E0
5.247801646E1,3.495656721E0,-2.693485976E0,-8.911419779E-1,4.502068040E0
5.248806346E1,4.389605655E0,-4.504424213E0,-1.570808292E0,6.482739697E0
5.249810946E1,5.349253319E0,-5.840543395E0,-1.501255662E0,8.061031372E0
5.250815646E1,6.508784249E0,-6.728569391E0,-7.945687795E-1,9.395172058E0
5.251820246E1,7.682457840E0,-7.329994113E0,-7.630806461E-2,1.061860608E1
5.252824946E1,8.936756934E0,-7.946609901E0,3.504049230E-1,1.196398834E1
5.253829546E1,9.974900837E0,-8.428374862E0,6.660336770E-1,1.307592254E1
5.254834246E1,1.004055104E1,-8.951545712E0,1.316756274E0,1.351579383E1
5.255838846E1,8.913777376E0,-9.506968634E0,1.741855137E0,1.314807739E1
5.256843546E1,7.277331750E0,-1.003259181E1,1.503617937E0,1.248492381E1
5.257848146E1,5.748370811E0,-1.013681024E1,7.343570763E-1,1.167638510E1
5.258852746E1,4.666383315E0,-9.900440054E0,1.928306472E-1,1.094673605E1
5.259857446E1,3.986215895E0,-9.767537520E0,-2.579393935E-1,1.055278348E1
5.260862046E1,3.273850197E0,-9.711800691E0,-5.457364243E-1,1.026328388E1
5.261866746E1,2.493976640E0,-9.537090565E0,-7.053776177E-1,9.882994157E0
5.262871346E1,2.107497027E0,-8.991837121E0,-9.511396730E-1,9.284360247E0
5.263876046E1,2.026143254E0,-8.170341328E0,-1.275984077E0,8.513980812E0
5.264880646E1,2.056815993E0,-7.126454290E0,-1.523199677E0,7.572118596E0
5.265885346E1,2.028471908E0,-6.020776216E0,-1.271160709E0,6.479220174E0
5.266889946E1,2.103632310E0,-4.654808167E0,8.824968696E-2,5.108844877E0
5.267894546E1,1.946000732E0,-2.318375983E0,1.015368998E-1,3.028546811E0
5.268899246E1,9.935422191E-1,1.419921477E0,-1.097360995E0,2.051220196E0
5.269903846E1,-4.101523572E-1,6.605269155E0,-1.073164047E0,6.704437832E0
5.270908546E1,-2.907553419E0,1.111313153E1,-1.499614348E0,1.158466238E1
5.271913146E1,-6.589258894E0,1.372455768E1,-1.025844943E0,1.525890475E1
5.272917846E1,-1.007192252E1,1.555503439E1,-3.268830947E0,1.881722545E1
5.273922446E1,-1.106290395E1,1.689064252E1,-4.652726558E0,2.072026817E1
5.274927146E1,-9.205554607E0,1.739457077E1,-3.484050583E0,1.998629371E1
5.275931746E1,-6.777443343E0,1.657782233E1,-2.222851775E0,1.804713278E1
5.276936446E1,-4.800940611E0,1.462364310E1,-1.586109871E0,1.547306411E1
5.277941046E1,-2.620818534E0,1.312271898E1,-9.143712115E-1,1.341307265E1
5.278945746E1,-8.459011933E-1,1.166610388E1,-9.200020802E-1,1.173285696E1
5.279950346E1,-2.252055109E-3,9.962086079E0,-1.335912191E0,1.005125990E1
5.280954946E1,-8.103948534E-3,7.981386800E0,-1.868605231E0,8.197212114E0
5.281959646E1,-6.043071064E-1,5.802303774E0,-1.840790026E0,6.117223560E0
5.282964246E1,-1.274128171E0,3.749742799E0,-1.782492117E0,4.342954272E0
5.283968946E1,-1.872406214E0,1.917410186E0,-1.548946137E0,3.095416125E0
5.284973508E1,-2.223722425E0,1.367663741E-1,-1.397742403E0,2.630081803E0
5.285978208E1,-1.998545566E0,-1.536607343E0,-1.318588645E0,2.844999564E0
5.286982808E1,-1.458970352E0,-3.055378339E0,-1.324196709E0,3.635578112E0
5.287987508E1,-6.606117001E-1,-4.359264745E0,-1.422140495E0,4.632718481E0
5.288992108E1,1.962743649E-1,-5.524518930E0,-1.382590513E0,5.698279527E0
5.289996808E1,1.208015458E0,-6.605788388E0,-1.324420658E0,6.844693685E0
5.291001408E1,2.084562201E0,-7.680943412E0,-1.163090715E0,8.043324641E0
5.292006008E1,2.770214017E0,-8.814896282E0,-1.097659203E0,9.304909343E0
5.293010708E1,3.405719235E0,-9.836616526E0,-1.099447866E0,1.046741295E1
5.294015308E1,3.995194002E0,-1.062215954E1,-5.990361339E-1,1.136444863E1
5.295020008E1,4.525694921E0,-1.141206341E1,-3.587565011E-1,1.228193031E1
5.296024608E1,5.122776039E0,-1.208128309E1,1.842434081E-1,1.312380208E1
5.297029308E1,5.310057094E0,-1.243694817E1,8.637670684E-1,1.355066344E1
5.298033908E1,5.022865250E0,-1.265320861E1,9.588661838E-1,1.364742788E1
5.299038608E1,4.525559851E0,-1.252080192E1,9.949353182E-1,1.335069545E1
5.300043208E1,3.968111161E0,-1.194670592E1,3.973534234E-1,1.259474407E1
5.301047908E1,3.421492392E0,-1.090084954E1,-3.414698293E-1,1.143029888E1
5.302052508E1,2.766574418E0,-9.709217976E0,-9.679726374E-1,1.014198298E1
5.303057108E1,1.996136805E0,-8.650170861E0,-1.283429922E0,8.969794337E0
5.304061808E1,1.145480364E0,-7.573848149E0,-1.364157751E0,7.780503031E0
5.305066408E1,7.006543100E-1,-6.647220588E0,-1.326290597E0,6.814360187E0
5.306071108E1,2.017318636E-1,-5.465029358E0,1.926838821E-1,5.472144800E0
5.307075708E1,-5.623545036E-1,-3.507378634E0,1.728003668E0,3.950182799E0
5.308080408E1,-1.340294386E0,-3.836796731E-1,1.701436844E0,2.199655988E0
5.309085008E1,-2.146725120E0,3.890177132E0,1.661827220E0,4.743793479E0
5.310089708E1,-3.588749949E0,9.122301366E0,9.053273231E-1,9.844548033E0
5.311094308E1,-5.493087807E0,1.418187193E1,5.015127629E-1,1.521680059E1
5.312099008E1,-7.104537756E0,1.700324470E1,4.516879805E-1,1.843336130E1
5.313103608E1,-8.346658854E0,1.709945244E1,1.017477431E0,1.905500586E1
5.314108208E1,-8.790859548E0,1.598861011E1,1.463986679E0,1.830459291E1
5.315112908E1,-7.866103681E0,1.544401915E1,1.552249230E0,1.740122962E1
5.316117508E1,-6.263716332E0,1.553716413E1,2.133654693E0,1.688757217E1
5.317122208E1,-4.635582230E0,1.555829246E1,2.421887926E0,1.641385476E1
5.318126808E1,-3.337942989E0,1.498700546E1,2.495803894E0,1.555574598E1
5.319131508E1,-2.093315775E0,1.365662824E1,2.429688404E0,1.402814498E1
5.320136108E1,-9.111280534E-1,1.185891114E1,2.193154936E0,1.209437292E1
5.321140808E1,-1.189756358E-1,9.727463627E0,1.961735735E0,9.924016874E0
5.322145408E1,1.823033202E-1,7.344749562E0,1.742255672E0,7.550763898E0
5.323150108E1,4.528265065E-1,4.974802891E0,1.327384611E0,5.168719915E0
5.324154708E1,6.035139316E-1,2.812586158E0,1.009465064E0,3.048588145E0
5.325159308E1,9.631890303E-1,8.374990368E-1,5.202728234E-1,1.378340145E0
5.326164008E1,1.366775841E0,-1.065579624E0,2.498515248E-1,1.750988840E0
5.327168608E1,1.832039376E0,-2.908736603E0,7.107334480E-2,3.438338017E0
5.328173308E1,2.342378511E0,-4.540079949E0,-1.890381432E-1,5.112220501E0
5.329177908E1,2.962810776E0,-6.028057169E0,-3.484882057E-1,6.725857934E0
5.330182608E1,3.477909544E0,-7.335353671E0,-4.182191759E-1,8.128848353E0
5.331187208E1,3.845883012E0,-8.407408501E0,-4.476686776E-1,9.256119116E0
5.332191908E1,4.289345787E0,-9.352204530E0,-1.439781837E-1,1.028994395E1
5.333196508E1,4.888985061E0,-1.022480616E1,-2.727888362E-1,1.133680950E1
5.334201208E1,5.236344169E0,-1.091930335E1,-2.005554038E-1,1.211159396E1
5.335205808E1,5.277575226E0,-1.118697017E1,5.247532524E-1,1.238048738E1
5.336210408E1,5.176703154E0,-1.108295756E1,9.324812078E-1,1.226783294E1
5.337215108E1,4.874551794E0,-1.050643847E1,8.649095412E-1,1.161441230E1
5.338219708E1,4.499349999E0,-9.480009461E0,4.466337935E-1,1.050305725E1
5.339224408E1,4.114457613E0,-8.563765971E0,-2.223479766E-1,9.503488185E0
5.340229008E1,3.818428872E0,-7.932859588E0,-7.520664652E-1,8.836077425E0
5.341233708E1,3.692996741E0,-7.632771125E0,-1.289013428E0,8.576652937E0
5.342238308E1,3.964089446E0,-7.770889961E0,-1.933174864E0,8.935205704E0
5.343243008E1,4.346737086E0,-8.360226733E0,-2.224909410E0,9.681825045E0
5.344247608E1,4.671162829E0,-8.586484158E0,-2.424272566E0,1.007097661E1
5.345252308E1,5.058600508E0,-7.858941427E0,-2.020293700E0,9.562112010E0
5.346256908E1,4.733450294E0,-6.155282056E0,-6.313005582E-1,7.790480683E0
5.347261508E1,3.197218050E0,-3.633315965E0,2.022961199E-1,4.843976866E0
5.348266208E1,1.192042619E0,-4.386528558E-1,-2.772668532E-1,1.300099551E0
5.349270808E1,-7.492297617E-1,3.283856537E0,-6.742763507E-1,3.435070245E0
5.350275508E1,-3.005742203E0,6.867264177E0,-5.620845815E-1,7.517296226E0
5.351280108E1,-4.766693177E0,1.016927632E1,1.475602611E-1,1.123197751E1
5.352284808E1,-5.788764546E0,1.348381729E1,2.641532296E-1,1.467626998E1
5.353289408E1,-5.896674326E0,1.624280027E1,-1.293632875E-1,1.728051109E1
5.354294108E1,-5.343083922E0,1.701057944E1,6.849182832E-1,1.784313515E1
5.355298708E1,-4.707930121E0,1.672025349E1,1.072476268E0,1.740349644E1
5.356303308E1,-4.368029721E0,1.676577523E1,1.566090758E0,1.739607838E1
5.357308008E1,-3.803879246E0,1.690465947E1,2.146754356E0,1.745982713E1
5.358312608E1,-3.047659138E0,1.646615221E1,2.718770506E0,1.696508497E1
5.359317308E1,-2.817182362E0,1.514368043E1,2.637759088E0,1.562771085E1
5.360321908E1,-3.077912339E0,1.319947772E1,1.584818367E0,1.364593000E1
5.361326608E1,-3.263546818E0,1.108972162E1,2.511560386E-1,1.156268752E1
5.362331208E1,-3.126165901E0,8.741968639E0,-5.185139810E-1,9.298590521E0
5.363335908E1,-2.531993774E0,6.281177872E0,-8.588793808E-1,6.826555626E0
5.364340508E1,-1.498287323E0,3.938202068E0,-7.686550891E-1,4.283121651E0
5.365345208E1,-3.707380307E-1,2.072509920E0,-7.892118528E-2,2.106886947E0
5.366349808E1,5.920817479E-1,2.989301294E-1,-2.799167383E-1,7.199120772E-1
5.367354408E1,1.323890608E0,-1.783128294E0,-7.756180997E-1,2.352406489E0
5.368359108E1,1.806192928E0,-3.744570352E0,-7.542038418E-1,4.225276731E0
5.369363708E1,1.885199921E0,-5.929287756E0,-8.484999883E-1,6.279361772E0
5.370368408E1,1.771224240E0,-8.146522695E0,-6.917571867E-1,8.365500304E0
5.371373008E1,1.955277632E0,-9.738576846E0,-4.984388816E-1,9.945422611E0
5.372377708E1,2.554246230E0,-1.088293601E1,-7.843496007E-1,1.120614448E1
5.373382308E1,3.238258780E0,-1.161307081E1,-1.214849099E0,1.211716105E1
5.374387008E1,3.884291909E0,-1.198664357E1,-1.247832073E0,1.266192847E1
5.375391608E1,4.438561760E0,-1.221393303E1,-6.822482984E-1,1.301331830E1
5.376396208E1,4.509886097E0,-1.279155841E1,-1.600324452E-1,1.356424158E1
5.377400908E1,3.970635696E0,-1.343288219E1,3.387467444E-2,1.400747727E1
5.378405508E1,2.914929681E0,-1.340261584E1,-1.389514055E-1,1.371664076E1
5.379410208E1,1.933769234E0,-1.279842772E1,-7.229566868E-1,1.296386832E1
5.380414808E1,1.136662470E0,-1.203851422E1,-1.378999738E0,1.217043411E1
5.381419508E1,4.684774563E-1,-1.114738686E1,-1.919081320E0,1.132106788E1
5.382424108E1,3.721752763E-2,-1.021476883E1,-2.696777959E0,1.056482365E1
5.383428808E1,1.475375301E-1,-9.305651922E0,-3.094914288E0,9.807926359E0
5.384433442E1,9.479921168E-1,-8.335383668E0,-2.981097651E0,8.903047408E0
5.385438042E1,1.827998950E0,-7.418511018E0,-2.553705947E0,8.055886043E0
5.386442742E1,2.203637239E0,-6.532553766E0,-1.972567994E0,7.170864681E0
5.387447342E1,1.936280028E0,-5.494775898E0,-1.269591317E0,5.962684348E0
5.388452042E1,9.636974457E-1,-4.078557463E0,1.154780506E0,4.347052078E0
5.389456642E1,-6.398549616E-1,-1.919828594E0,2.652335612E0,3.336171518E0
5.390461342E1,-2.694647526E0,2.050814411E0,4.402911871E0,5.554511498E0
5.391465942E1,-4.513372499E0,7.897490950E0,4.478888837E0,1.013909956E1
5.392470642E1,-4.647238069E0,1.484573906E1,1.082576749E0,1.559374113E1
5.393475242E1,-4.251116983E0,1.999928081E1,-1.170302671E-1,2.044644039E1
5.394479942E1,-4.384636691E0,2.010692805E1,1.651353688E0,2.064559429E1
5.395484542E1,-4.772384857E0,1.692344657E1,2.291475867E0,1.773216182E1
5.396489142E1,-4.963062851E0,1.434999809E1,2.958982311E0,1.546964816E1
5.397493842E1,-4.299681033E0,1.326639325E1,4.064359839E0,1.452595841E1
5.398498442E1,-3.359760705E0,1.270689775E1,5.757174379E0,1.434915674E1
5.399503142E1,-2.922741561E0,1.196503577E1,6.049073816E0,1.372209143E1
5.400507742E1,-2.944096470E0,1.103722298E1,5.019505439E0,1.247731662E1
5.401512442E1,-3.069975913E0,1.017564744E1,4.073117214E0,1.138239153E1
5.402517042E1,-3.447021920E0,9.310273561E0,3.013994086E0,1.037532237E1
5.403521742E1,-3.886062446E0,7.913678967E0,2.080297242E0,9.058445382E0
